Name,Term,ES,NES
TCGA-BH-A0B7-11A,BPMS,14783.28161255152,0.6761208043971328
TCGA-A2-A4S1-01A,Epithelial,14782.498703713962,0.6760849976684989
TCGA-GM-A2D9-01A,Basal,14782.149266970351,0.6760690160036448
TCGA-BH-A18L-11A,BPMS,14780.882512585824,0.6760110803560743
TCGA-LL-A442-01A,Basal,14780.49947842965,0.6759935620966938
TCGA-AC-A2QI-01A,Basal,14779.394200520946,0.6759430116567914
TCGA-A7-A0DB-11A,BPMS,14778.118705373545,0.6758846762460438
TCGA-AR-A1AV-01A,Basal,14769.364552248015,0.6754843006590683
TCGA-E2-A1IL-01A,Basal,14768.337002075044,0.675437305136172
TCGA-E2-A1BC-11A,BPMS,14765.466915266283,0.6753060402754537
TCGA-B6-A0X4-01A,Basal,14762.22470153213,0.6751577560030293
TCGA-BH-A18N-11A,BPMS,14755.072993364523,0.6748306690404844
TCGA-E9-A245-01A,Basal,14751.67625840845,0.67467531766242
TCGA-B6-A0IH-01A,Basal,14749.707421393425,0.6745852719133627
TCGA-A7-A0DC-11A,BPMS,14748.283318176316,0.6745201398379594
TCGA-AN-A0XW-01A,BPMS,14745.736290756358,0.6744036502605343
TCGA-A2-A0CV-01A,BPMS,14744.087219202134,0.6743282291453196
TCGA-BH-A1EW-01A,BPMS,14735.931907431492,0.6739552418682733
TCGA-BH-A0BR-01A,BPMS,14734.718211048952,0.6738997328550539
TCGA-AR-A2LN-01A,BPMS,14725.975955392401,0.6734999014047937
TCGA-BH-A0C1-01B,BPMS,14723.477966685805,0.673385654637537
TCGA-AN-A0XN-01A,BPMS,14717.228169998616,0.6730998170492255
TCGA-A7-A26G-01A,BPMS,14712.408334155767,0.6728793794378387
TCGA-BH-A0AZ-11A,BPMS,14704.295603423558,0.6725083396259568
TCGA-BH-A18V-01A,BPMS,14704.292933057168,0.6725082174954097
TCGA-E2-A1LB-11A,BPMS,14703.064843156506,0.6724520501874147
TCGA-LL-A73Z-01A,BPMS,14694.04227617702,0.6720393985581096
TCGA-A2-A0CY-01A,Basal,14687.771393679974,0.6717525965997011
TCGA-AR-A24V-01A,BPMS,14686.849879558595,0.6717104506888446
TCGA-PE-A5DD-01A,Basal,14684.07350966247,0.6715834720181632
TCGA-JL-A3YW-01A,BPMS,14683.655981160387,0.6715643761425595
TCGA-AR-A1AM-01A,Basal,14682.199242164112,0.6714977514534158
TCGA-BH-A18K-11A,BPMS,14677.690960977445,0.6712915629506013
TCGA-AC-A2FB-01A,BPMS,14662.133861911901,0.6705800512166065
TCGA-EW-A1IW-01A,BPMS,14661.27378299291,0.6705407150755659
TCGA-BH-A0H7-11A,BPMS,14658.891041988041,0.6704317392197915
TCGA-C8-A12P-01A,BPMS,14653.122153503704,0.6701678962095091
TCGA-LL-A50Y-01A,Basal,14650.924510833487,0.6700673859189724
TCGA-A2-A25A-01A,BPMS,14647.37080693151,0.6699048554873831
TCGA-AO-A0JF-01A,BPMS,14646.919577119457,0.669884218265453
TCGA-E9-A22D-01A,BPMS,14639.48923755237,0.6695443879560056
TCGA-WT-AB44-01A,Basal,14627.040186122082,0.6689750243405629
TCGA-E9-A5FK-01A,Basal,14624.267636509678,0.6688482203924748
TCGA-OL-A6VQ-01A,BPMS,14622.832870991948,0.6687826006714012
TCGA-BH-A0W4-01A,BPMS,14617.385242047847,0.6685334506274343
TCGA-AR-A24M-01A,BPMS,14617.36745584268,0.6685326371664139
TCGA-E9-A1ND-01A,BPMS,14613.543013742848,0.6683577243874601
TCGA-AC-A2FF-01A,BPMS,14612.80021013918,0.6683237518918272
TCGA-BH-A0DX-01A,BPMS,14607.865840800674,0.6680980760335313
TCGA-A7-A4SD-01A,BPMS,14607.827835193872,0.6680963378280289
TCGA-B6-A0I2-01A,BPMS,14607.650662211603,0.6680882347327604
TCGA-E9-A1RH-11A,Basal,14593.25976037676,0.6674300596144352
TCGA-AC-A2FO-01A,BPMS,14589.740655548034,0.6672691115888266
TCGA-BH-A0B2-01A,BPMS,14589.705889086716,0.6672675215272686
TCGA-BH-A0C0-11A,BPMS,14587.247442170185,0.6671550832236269
TCGA-BH-A1ET-11B,Basal,14584.586781084796,0.6670333965534797
TCGA-BH-A6R8-01A,Basal,14583.203150737365,0.6669701155250848
TCGA-BH-A0H3-01A,BPMS,14582.635923537655,0.6669441731044102
TCGA-BH-A0E7-01A,Basal,14574.12035287678,0.6665547092062022
TCGA-BH-A0H6-01A,Basal,14571.586225847208,0.6664388096346061
TCGA-A2-A0CS-01A,Basal,14569.878620964293,0.6663607114682255
TCGA-BH-A0BT-11A,BPMS,14567.987393319061,0.6662742152226485
TCGA-BH-A1FL-01A,Basal,14563.759904740396,0.6660808689106931
TCGA-BH-A1EU-01A,BPMS,14561.624588752973,0.665983209162276
TCGA-E2-A1AZ-01A,BPMS,14559.007384771285,0.665863510024578
TCGA-BH-A1FB-01A,BPMS,14558.630975869692,0.6658462947745409
TCGA-AO-A0J8-01A,Basal,14557.167643083481,0.6657793685151052
TCGA-A2-A0EP-01A,BPMS,14552.405997065318,0.6655615922445564
TCGA-A7-A13F-11A,Basal,14552.098453077611,0.6655475265659199
TCGA-BH-A18K-11A,Basal,14551.794022859784,0.6655336032971115
TCGA-BH-A0HK-01A,BPMS,14547.565012429706,0.6653401873825179
TCGA-BH-A0HY-01A,BPMS,14546.900952314572,0.6653098162598551
TCGA-E9-A243-01A,BPMS,14545.338095654566,0.6652383382260995
TCGA-BH-A0AZ-01A,BPMS,14544.040887161169,0.6651790097445747
TCGA-S3-AA15-01A,BPMS,14542.307503690852,0.6650997325815607
TCGA-AO-A0J5-01A,Basal,14537.268843505852,0.664869286929056
TCGA-EW-A1IX-01A,Basal,14534.599002271203,0.6647471804001747
TCGA-A7-A0CE-11A,BPMS,14526.05206816937,0.6643562820792529
TCGA-S3-AA10-01A,BPMS,14522.864290837544,0.6642104874830109
TCGA-BH-A1FU-11A,BPMS,14518.220488866162,0.6639981008690884
TCGA-AC-A3TN-01A,Basal,14516.843880282038,0.6639351409845627
TCGA-E2-A14Y-01A,BPMS,14514.606139920685,0.6638327968059965
TCGA-A2-A0CL-01A,BPMS,14508.632757333999,0.663559601155306
TCGA-B6-A0IK-01A,BPMS,14504.369433947526,0.6633646159204296
TCGA-A7-A0CH-11A,BPMS,14503.699158107935,0.663333960518489
TCGA-AR-A2LM-01A,BPMS,14499.462405618553,0.6631401905169273
TCGA-BH-A0DZ-11A,BPMS,14498.392071812723,0.6630912382631086
TCGA-EW-A1OW-01A,BPMS,14498.242383953355,0.6630843922137308
TCGA-B6-A0RL-01A,Mesenchymal,14496.62292546203,0.6630103254668109
TCGA-AN-A0XT-01A,Basal,14494.09831880599,0.6628948613142768
TCGA-D8-A73W-01A,Basal,14490.83264869716,0.6627455042527834
TCGA-A8-A0AD-01A,Basal,14487.777747510903,0.6626057868137507
TCGA-A8-A06P-01A,Basal,14482.674919956218,0.6623724064343873
TCGA-E9-A22E-01A,BPMS,14468.564902211485,0.6617270776909013
TCGA-BH-A5J0-01A,Basal,14466.594839728838,0.6616369758944673
TCGA-AR-A24W-01A,BPMS,14457.653304758813,0.6612280303047855
TCGA-E2-A158-11A,Basal,14457.547254995658,0.6612231800656404
TCGA-A2-A0YD-01A,BPMS,14456.423400505126,0.6611717800164444
TCGA-BH-A0DP-11A,Basal,14454.688121818941,0.6610924161747814
TCGA-EW-A1OX-01A,Basal,14453.01281512111,0.6610157951821064
TCGA-OL-A97C-01A,BPMS,14452.94090265136,0.6610125062292089
TCGA-BH-A28O-01A,BPMS,14441.537419795106,0.660490962217279
TCGA-5L-AAT1-01A,BPMS,14440.870327241151,0.6604604524045048
TCGA-A2-A0YL-01A,BPMS,14437.512317467696,0.6603068721421039
TCGA-AQ-A0Y5-01A,BPMS,14437.142040282633,0.6602899373292
TCGA-AR-A2LE-01A,Basal,14422.755410980764,0.6596319576173149
TCGA-A2-A0EX-01A,BPMS,14416.816191342761,0.659360324426229
TCGA-HN-A2OB-01A,BPMS,14411.179178873215,0.6591025128316728
TCGA-BH-A1FE-06A,Basal,14407.615891264148,0.6589395440844296
TCGA-BH-A0DK-11A,BPMS,14406.55080177185,0.6588908316819224
TCGA-D8-A1JL-01A,BPMS,14405.27894686459,0.6588326627593848
TCGA-D8-A1JU-01A,BPMS,14403.149514246681,0.6587352720898254
TCGA-A7-A0CH-11A,Basal,14402.823352084793,0.6587203548996481
TCGA-BH-A0AU-11A,BPMS,14399.372465441105,0.6585625268669715
TCGA-E2-A1IH-01A,BPMS,14392.220962523741,0.6582354492916495
TCGA-BH-A0BQ-01A,BPMS,14388.90826870234,0.6580839415770602
TCGA-E9-A1ND-11A,BPMS,14384.760509233372,0.6578942417159533
TCGA-E9-A3Q9-01A,BPMS,14381.924507263022,0.6577645357424273
TCGA-XX-A899-01A,BPMS,14371.936356366503,0.6573077226480424
TCGA-E2-A15G-01A,Basal,14370.566563236876,0.6572450744717487
TCGA-BH-A0DT-01A,BPMS,14369.868582040199,0.6572131519513964
TCGA-A2-A0SU-01A,BPMS,14364.857013981997,0.6569839453709084
TCGA-BH-A0BC-01A,BPMS,14364.016070622762,0.6569454844042977
TCGA-BH-A0HI-01A,BPMS,14363.314854121334,0.6569134139156587
TCGA-D8-A1JU-01A,Basal,14352.556282714679,0.6564213652525624
TCGA-E2-A1B5-01A,BPMS,14347.247493974275,0.6561785651349966
TCGA-BH-A0E1-01A,BPMS,14346.73184373834,0.6561549816126472
TCGA-AR-A1AL-01A,BPMS,14335.725709428189,0.6556516105359057
TCGA-E2-A15K-06A,Basal,14335.467364414268,0.6556397949970286
TCGA-A7-A5ZV-01A,BPMS,14332.880567222655,0.655521486529136
TCGA-A7-A13G-11A,Epithelial,14332.762562232198,0.6555160895116697
TCGA-A7-A0DB-11A,Basal,14332.203495625436,0.6554905203198096
TCGA-E9-A22E-01A,Basal,14330.988369231956,0.6554349459043222
TCGA-E2-A1LB-01A,BPMS,14328.406280748612,0.6553168527915655
TCGA-BH-A0BG-01A,BPMS,14320.578228125942,0.6549588328759056
TCGA-D8-A143-01A,BPMS,14319.217147268144,0.6548965831597369
TCGA-A2-A4S1-01A,Luminal,14312.386906147294,0.6545841986539223
TCGA-A2-A0T6-01A,BPMS,14312.347663463814,0.654582403870097
TCGA-BH-A0DQ-11A,BPMS,14297.145073373827,0.6538871057820301
TCGA-AO-A126-01A,Basal,14295.978123075183,0.65383373472442
TCGA-C8-A1HK-01A,BPMS,14295.9425706611,0.6538321087169179
TCGA-A2-A1FZ-01A,BPMS,14291.70068868102,0.6536381041155245
TCGA-A7-A3J1-01A,Basal,14288.031333647017,0.6534702843213658
TCGA-AO-A0J6-01A,BPMS,14286.30354057029,0.6533912628378085
TCGA-AC-A8OR-01A,Basal,14284.729605975259,0.6533192781491344
TCGA-AO-A125-01A,Basal,14284.149867600372,0.6532927635235837
TCGA-A2-A0EO-01A,BPMS,14283.524131965329,0.6532641451902532
TCGA-BH-A0W7-01A,BPMS,14281.19659653166,0.6531576941889857
TCGA-E2-A1BC-01A,Basal,14279.951169737553,0.6531007339694677
TCGA-BH-A0DP-11A,BPMS,14279.420226314138,0.6530764510055129
TCGA-B6-A0IB-01A,BPMS,14277.436848081801,0.6529857402065837
TCGA-XX-A89A-01A,BPMS,14275.52578724633,0.6528983368800967
TCGA-BH-A0B1-01A,BPMS,14271.244774793162,0.6527025426268768
TCGA-B6-A0IH-01A,BPMS,14269.680611859738,0.6526310048500508
TCGA-AO-A0JJ-01A,BPMS,14263.767296999653,0.6523605564269848
TCGA-A1-A0SI-01A,BPMS,14262.243584667962,0.6522908686787315
TCGA-LL-A440-01A,BPMS,14259.568587612517,0.6521685263457984
TCGA-AR-A2LE-01A,BPMS,14259.409858168201,0.652161266774995
TCGA-AO-A0J4-01A,BPMS,14259.103576076082,0.6521472588097865
TCGA-A1-A0SE-01A,BPMS,14256.671280000068,0.6520360165279612
TCGA-D8-A1JS-01A,Basal,14256.388125566256,0.6520230663178134
TCGA-BH-A1F6-01A,BPMS,14256.01986300062,0.65200622364454
TCGA-AN-A0XO-01A,BPMS,14255.784161391028,0.6519954437131248
TCGA-E9-A1R7-11A,Basal,14254.470484472105,0.651935362039893
TCGA-AC-A3YI-01A,BPMS,14253.366252699227,0.6518848594455376
TCGA-3C-AAAU-01A,Basal,14252.685203911271,0.6518537113373967
TCGA-BH-A1EX-01A,BPMS,14249.857420050706,0.6517243812232464
TCGA-D8-A27K-01A,BPMS,14238.932465931044,0.651224722963262
TCGA-BH-A0DZ-01A,BPMS,14236.941991636806,0.65113368762238
TCGA-BH-A18U-11A,BPMS,14230.246751786312,0.6508274774674233
TCGA-B6-A3ZX-01A,BPMS,14229.522850020432,0.6507943694568288
TCGA-AR-A24P-01A,BPMS,14224.235437209463,0.6505525469781244
TCGA-E9-A227-01A,BPMS,14222.938503538171,0.6504932310657264
TCGA-BH-A18P-11A,Basal,14220.556436730356,0.6503842860446927
TCGA-A2-A0ST-01A,BPMS,14216.618236552695,0.6502041704829532
TCGA-B6-A0RV-01A,BPMS,14210.250811973212,0.6499129531239494
TCGA-BH-A0BJ-01A,BPMS,14209.56879378342,0.6498817606797288
TCGA-D8-A1JM-01A,BPMS,14209.031732020518,0.6498571978904469
TCGA-AC-A2FM-11B,Basal,14207.176677548967,0.6497723560431239
TCGA-A2-A1G1-01A,BPMS,14207.007179931657,0.6497646039845241
TCGA-E9-A5FL-01A,BPMS,14205.592028111274,0.6496998813057427
TCGA-A2-A0CO-01A,BPMS,14201.508454434548,0.6495131170140594
TCGA-A1-A0SM-01A,BPMS,14200.925979717369,0.6494864772405206
TCGA-E2-A15M-01A,BPMS,14199.638156853103,0.6494275780154548
TCGA-BH-A0DP-01A,BPMS,14196.480001531305,0.649283138196709
TCGA-BH-A18I-01A,BPMS,14188.28083506081,0.6489081452029538
TCGA-A8-A0A6-01A,BPMS,14188.1197322193,0.6489007770836386
TCGA-E2-A1IJ-01A,BPMS,14187.142392768441,0.648856077973319
TCGA-BH-A18S-01A,Basal,14186.395577265623,0.6488219219914649
TCGA-C8-A1HG-01A,BPMS,14178.100545065081,0.6484425445304303
TCGA-A7-A0D9-01A,Basal,14177.909460924664,0.6484338052013616
TCGA-A2-A04T-01A,BPMS,14167.596804991372,0.6479621507062482
TCGA-LD-A9QF-01A,BPMS,14167.386573060008,0.6479525356433502
TCGA-BH-A0E0-11A,BPMS,14167.249170108571,0.6479462514504025
TCGA-C8-A137-01A,BPMS,14165.034609345785,0.6478449674024108
TCGA-GM-A2DC-01A,Basal,14164.61927770893,0.647825972001541
TCGA-A8-A09Z-01A,Basal,14162.601259601626,0.6477336769305441
TCGA-D8-A1J9-01A,BPMS,14156.101352739148,0.6474364004278335
TCGA-A2-A0CZ-01A,BPMS,14155.762198461573,0.6474208890367243
TCGA-BH-A204-11A,Basal,14154.595489544314,0.6473675290188129
TCGA-A2-A1G0-01A,BPMS,14152.342009917404,0.6472644649970368
TCGA-D8-A1XQ-01A,BPMS,14151.09324946746,0.6472073523110957
TCGA-OL-A66N-01A,Basal,14149.266513423081,0.6471238056212527
TCGA-BH-A0BM-01A,BPMS,14146.945070162186,0.6470176332485648
TCGA-AN-A0XP-01A,Basal,14144.818523043821,0.6469203745487754
TCGA-D8-A1JG-01B,BPMS,14143.600330137808,0.6468646598847981
TCGA-A2-A0CO-01A,Basal,14141.55935858054,0.6467713150262465
TCGA-AR-A2LN-01A,Basal,14139.106981986784,0.6466591543518637
TCGA-PL-A8LX-01A,Basal,14127.13047946445,0.6461114029979025
TCGA-D8-A1Y1-01A,BPMS,14116.947141637731,0.6456456629312989
TCGA-BH-A0RX-01A,BPMS,14116.62110068677,0.6456307512847642
TCGA-AC-A2FG-01A,BPMS,14110.360182225686,0.6453444050365416
TCGA-AR-A1AH-01A,Luminal,14107.185704288713,0.6451992186947982
TCGA-BH-A0E2-01A,BPMS,14100.37506491676,0.6448877306848076
TCGA-BH-A0HA-01A,BPMS,14098.183945180797,0.6447875187239429
TCGA-A2-A4S1-01A,Basal,14096.393523236082,0.6447056328776744
TCGA-A8-A09W-01A,BPMS,14092.024683931395,0.6445058218193191
TCGA-AN-A03X-01A,Basal,14091.582150103957,0.64448558231261
TCGA-WT-AB41-01A,Basal,14089.296270694798,0.644381036470531
TCGA-AO-A03R-01A,BPMS,14083.760226824477,0.6441278427255372
TCGA-AO-A03V-01A,BPMS,14081.992886332493,0.644047012521094
TCGA-E9-A5UP-01A,Basal,14079.708508296768,0.6439425353450825
TCGA-AC-A2QJ-01A,BPMS,14073.565900832207,0.6436616001096671
TCGA-AO-A0J5-01A,BPMS,14072.754668100246,0.6436244979735067
TCGA-OL-A5RX-01A,BPMS,14071.280979272964,0.6435570980753348
TCGA-E9-A1NE-01A,BPMS,14070.963799224832,0.6435425916866382
TCGA-E2-A1L8-01A,Basal,14068.290500001229,0.6434203270048965
TCGA-AC-A2B8-01A,BPMS,14067.892674739516,0.6434021322668805
TCGA-AO-A12D-01A,BPMS,14067.707661516906,0.6433936705942848
TCGA-B6-A0RN-01A,Basal,14067.551915363918,0.6433865474658076
TCGA-BH-A0HP-01A,BPMS,14063.633995645247,0.643207359441039
TCGA-BH-A1FN-01A,BPMS,14062.246383211164,0.6431438962899124
TCGA-A7-A13E-11A,Basal,14058.424927758278,0.6429691201067557
TCGA-D8-A1X7-01A,BPMS,14057.027479593893,0.6429052071135671
TCGA-BH-A0HF-01A,BPMS,14055.620903695635,0.6428408766588887
TCGA-D8-A27F-01A,BPMS,14052.659700447712,0.6427054445420933
TCGA-A2-A0T7-01A,BPMS,14051.682488791317,0.6426607512765178
TCGA-A2-A0SY-01A,BPMS,14050.092327611597,0.6425880244568487
TCGA-A8-A07J-01A,BPMS,14047.716545763145,0.6424793668815859
TCGA-D8-A142-01A,BPMS,14046.741224037069,0.642434760052922
TCGA-E9-A1NF-11A,Epithelial,14045.296699699818,0.6423686940073395
TCGA-BH-A18F-01A,BPMS,14043.496608390622,0.6422863659278333
TCGA-D8-A1XY-01A,BPMS,14042.420888172644,0.6422371673237515
TCGA-AR-A255-01A,BPMS,14040.095696944682,0.6421308235359086
TCGA-C8-A12K-01A,BPMS,14039.556053982687,0.6421061426941906
TCGA-C8-A3M7-01A,BPMS,14039.418476083814,0.6420998504999342
TCGA-A8-A07B-01A,BPMS,14038.953484100264,0.6420785838581834
TCGA-BH-A18M-01A,BPMS,14034.921712124811,0.6418941887433075
TCGA-E2-A1LH-11A,BPMS,14032.85445844987,0.6417996418589129
TCGA-BH-A18V-11A,BPMS,14030.677620077899,0.6417000830633982
TCGA-AR-A24T-01A,BPMS,14029.693992103446,0.641655096344296
TCGA-E9-A22A-01A,BPMS,14027.171637770003,0.6415397352028661
TCGA-AQ-A1H3-01A,BPMS,14027.015009966537,0.6415325717516619
TCGA-BH-A0C3-01A,BPMS,14026.659294656685,0.6415163029334294
TCGA-E9-A1N9-01A,BPMS,14022.998987054762,0.6413488969281178
TCGA-A7-A13D-01B,Luminal,14007.217849907647,0.6406271387000159
TCGA-C8-A132-01A,BPMS,14003.653909005658,0.6404641400740929
TCGA-A8-A099-01A,Basal,14002.185422257291,0.6403969780956111
TCGA-BH-A0EI-01A,BPMS,14001.5976053675,0.6403700939951266
TCGA-A8-A07E-01A,BPMS,13997.209425255194,0.6401693983752276
TCGA-B6-A0RQ-01A,BPMS,13994.41396702707,0.6400415466901016
TCGA-BH-A0B0-01A,BPMS,13993.549638328674,0.6400020161832669
TCGA-LL-A5YP-01A,BPMS,13992.76511332608,0.639966135538514
TCGA-A2-A0SX-01A,BPMS,13992.663916560701,0.6399615072536579
TCGA-BH-A0BZ-11A,Basal,13990.711076565658,0.6398721931363386
TCGA-A2-A1FV-01A,BPMS,13986.058517698784,0.6396594060214057
TCGA-AN-A04A-01A,BPMS,13985.049498619006,0.6396132580273572
TCGA-AC-A3W6-01A,Basal,13972.129471384436,0.6390223540971194
TCGA-A8-A08A-01A,Basal,13968.554425859842,0.6388588475957082
TCGA-AR-A1AT-01A,BPMS,13968.215609990693,0.6388433516818782
TCGA-E2-A10F-01A,BPMS,13967.77959743256,0.6388234104286938
TCGA-AR-A1AQ-01A,BPMS,13966.462634671665,0.6387631784758302
TCGA-AN-A0XU-01A,BPMS,13959.598888416844,0.6384492615958969
TCGA-D8-A27I-01A,BPMS,13957.069619584108,0.6383335842163715
TCGA-AC-A23E-01A,BPMS,13956.886359984128,0.638325202746587
TCGA-EW-A2FS-01A,BPMS,13954.615471881589,0.6382213425394404
TCGA-AR-A0TX-01A,BPMS,13946.597368818118,0.6378546305714827
TCGA-BH-A42U-01A,BPMS,13945.906792955455,0.6378230467377982
TCGA-A2-A04W-01A,BPMS,13945.774845846816,0.6378170120705593
TCGA-BH-A0BM-11A,BPMS,13941.894155162357,0.637639526734356
TCGA-D8-A27L-01A,BPMS,13939.39239371703,0.6375251074189998
TCGA-AR-A0TP-01A,BPMS,13938.746213109796,0.6374955540246048
TCGA-AO-A0JG-01A,BPMS,13934.374259158994,0.6372956005163463
TCGA-AO-A12A-01A,BPMS,13925.886365708691,0.6369074024492551
TCGA-AR-A0TQ-01A,BPMS,13923.964977323434,0.6368195267870953
TCGA-E9-A2JT-01A,BPMS,13920.56984942541,0.6366642489086374
TCGA-BH-A18P-01A,BPMS,13920.558649530263,0.6366637366758114
TCGA-E9-A1RF-11A,Epithelial,13915.033894633594,0.6364110592376937
TCGA-AN-A0AL-01A,BPMS,13914.974904605384,0.636408361299146
TCGA-A8-A08Z-01A,BPMS,13911.843011097113,0.6362651225776228
TCGA-BH-A18N-11A,Basal,13911.442191781338,0.6362467909050414
TCGA-EW-A1J2-01A,BPMS,13911.2137567266,0.6362363433131596
TCGA-AQ-A04J-01A,BPMS,13908.633926415769,0.6361183534790563
TCGA-E9-A1R0-01A,BPMS,13904.85161235317,0.6359453674470298
TCGA-D8-A147-01A,BPMS,13902.081131456369,0.6358186581126881
TCGA-A2-A3KD-01A,BPMS,13899.116333219285,0.6356830615772591
TCGA-EW-A6SC-01A,BPMS,13898.37168037151,0.635649004505519
TCGA-BH-A2L8-01A,BPMS,13898.050610105161,0.6356343201957397
TCGA-E9-A1NF-01A,BPMS,13893.092753540943,0.6354075701373874
TCGA-D8-A1XM-01A,BPMS,13892.31342954233,0.635371927363162
TCGA-AO-A0JD-01A,BPMS,13890.92572595035,0.6353084600428832
TCGA-BH-A0BP-01A,BPMS,13888.407751132407,0.6351932992007929
TCGA-A2-A3XV-01A,BPMS,13885.40800200319,0.6350561041687701
TCGA-S3-AA0Z-01A,BPMS,13879.216993075483,0.6347729552681446
TCGA-AR-A1AJ-01A,BPMS,13878.39844970602,0.6347355187763087
TCGA-AO-A12E-01A,BPMS,13875.385801361372,0.6345977337921941
TCGA-A8-A08P-01A,BPMS,13873.934216392528,0.6345313448250819
TCGA-PL-A8LZ-01A,BPMS,13873.6214106554,0.6345170384976946
TCGA-AO-A12G-01A,BPMS,13870.9521192176,0.6343949571140481
TCGA-OL-A5S0-01A,BPMS,13868.206741331978,0.6342693958785222
TCGA-B6-A0WY-01A,BPMS,13866.908844787078,0.6342100359286165
TCGA-BH-A0BA-01A,BPMS,13866.355103801765,0.6341847103067262
TCGA-A2-A0YT-01A,BPMS,13864.444333753232,0.6340973202795258
TCGA-A8-A07C-01A,BPMS,13863.254339796356,0.6340428953086407
TCGA-A7-A3IZ-01A,BPMS,13863.19254167183,0.6340400689403984
TCGA-BH-A0HX-01A,BPMS,13854.40577279315,0.6336382016555826
TCGA-AN-A0XS-01A,BPMS,13852.446476200232,0.6335485922425188
TCGA-GM-A2DL-01A,BPMS,13850.101169895806,0.633441328481558
TCGA-BH-A1EY-01A,Basal,13850.010002799034,0.6334371589086296
TCGA-E2-A15I-11A,Basal,13848.185780420616,0.6333537271825609
TCGA-D8-A1XW-01A,BPMS,13845.481310663206,0.6332300369008108
TCGA-E2-A1IO-01A,BPMS,13839.072644720185,0.632936933347346
TCGA-A8-A06R-01A,BPMS,13838.88216280052,0.6329282215611458
TCGA-OL-A5RU-01A,Basal,13832.682725788934,0.632644687197874
TCGA-A2-A0T2-01A,BPMS,13820.60430568978,0.6320922745923837
TCGA-BH-A18J-01A,BPMS,13820.38434586563,0.6320822146194266
TCGA-EW-A1IX-01A,BPMS,13812.124843363868,0.6317044621269983
TCGA-E2-A153-01A,BPMS,13811.23224411942,0.6316636386525507
TCGA-BH-A0DS-01A,BPMS,13806.791324447844,0.6314605309624381
TCGA-BH-A0B5-01A,BPMS,13804.985882969377,0.631377958190255
TCGA-C8-A12L-01A,BPMS,13803.552295944417,0.6313123923681396
TCGA-E2-A159-01A,BPMS,13798.314509866028,0.6310728395929579
TCGA-A1-A0SK-01A,BPMS,13792.111311197426,0.6307891331884145
TCGA-A8-A09Z-01A,BPMS,13785.98656242195,0.6305090147291077
TCGA-BH-A0EA-01A,BPMS,13785.52589266649,0.6304879457666279
TCGA-EW-A1PD-01A,BPMS,13784.517936465709,0.6304418463838839
TCGA-A8-A0AD-01A,BPMS,13779.941659841079,0.6302325480755867
TCGA-D8-A1XZ-01A,BPMS,13779.391911250546,0.6302074050478754
TCGA-AN-A0FJ-01A,BPMS,13768.666870465957,0.6297168899246086
TCGA-D8-A1JD-01A,BPMS,13765.95976018042,0.6295930788769794
TCGA-A2-A25B-01A,BPMS,13765.536315944333,0.6295737124423119
TCGA-A2-A0CX-01A,BPMS,13761.282763570394,0.6293791740895979
TCGA-BH-A204-01A,BPMS,13758.812469847824,0.629266193966336
TCGA-AO-A12H-01A,Basal,13752.561790609245,0.6289803160140938
TCGA-E9-A229-01A,BPMS,13751.719494056295,0.6289417931584892
TCGA-C8-A138-01A,BPMS,13749.094522711275,0.6288217387765307
TCGA-AR-A0U0-01A,BPMS,13739.946400687444,0.6284033448242552
TCGA-A8-A083-01A,Basal,13737.15155728531,0.6282755212585044
TCGA-D8-A145-01A,BPMS,13732.165672832863,0.6280474893306166
TCGA-A8-A07I-01A,BPMS,13731.924932227925,0.62803647893822
TCGA-BH-A1EY-01A,BPMS,13728.572614745543,0.6278831590156084
TCGA-A7-A4SE-01A,BPMS,13724.80203806503,0.6277107097986426
TCGA-BH-A0BF-01A,BPMS,13719.883066387429,0.6274857381600963
TCGA-OL-A66J-01A,BPMS,13713.971982539504,0.6272153917734913
TCGA-E9-A1NA-01A,BPMS,13712.570116266848,0.6271512767159035
TCGA-BH-A1FJ-01A,BPMS,13712.158766946486,0.6271324634482772
TCGA-A2-A0T3-01A,BPMS,13709.553980211935,0.6270133322196093
TCGA-D8-A1JI-01A,Basal,13704.05595738467,0.6267618773861028
TCGA-BH-A0B5-11A,Epithelial,13701.688558369395,0.6266536032039227
TCGA-E9-A1RI-01A,BPMS,13699.86926520916,0.6265703969181216
TCGA-EW-A3U0-01A,BPMS,13699.053292035002,0.626533077975458
TCGA-E9-A22B-01A,BPMS,13697.725428509984,0.626472347470676
TCGA-B6-A0RT-01A,BPMS,13697.088848781146,0.6264432331772731
TCGA-B6-A0IN-01A,BPMS,13696.146828444842,0.6264001494043848
TCGA-AR-A1AN-01A,BPMS,13693.143169431492,0.6262627755518488
TCGA-AC-A3YJ-01A,Basal,13690.15161896417,0.6261259554897427
TCGA-AC-A2FM-11B,BPMS,13689.831919090208,0.6261113338555472
TCGA-BH-A1ES-01A,BPMS,13688.780005093719,0.6260632240409537
TCGA-D8-A1Y0-01A,BPMS,13685.856708991108,0.6259295256264752
TCGA-D8-A1JT-01A,BPMS,13683.568117571362,0.6258248557492307
TCGA-AC-A5EH-01A,BPMS,13682.707646996882,0.6257855016956299
TCGA-EW-A1P5-01A,BPMS,13681.36299770571,0.6257240034854079
TCGA-AR-A250-01A,BPMS,13677.108752419226,0.6255294334419909
